"","pos","Depth"
"1902",2217,7138.96923076923
"1903",2218,7106.69230769231
"1904",2219,7130.27692307692
"1905",2220,7153.30769230769
"1906",2221,7126.89230769231
"1907",2222,7075.54871794872
"1908",2223,7069.24102564103
"1909",2224,7031.93846153846
"1910",2225,7028.08205128205
"1911",2226,7009.07179487179
"1912",2227,6977.95897435897
"1913",2228,6951.38461538462
"1914",2229,6958.51282051282
"1915",2230,6874.41538461538
"1916",2231,6910.12307692308
"1917",2232,6862.99487179487
"1918",2233,6646.16923076923
"1919",2234,6574.38974358974
"1920",2235,6620.41025641026
"1921",2236,6583.24615384615
"1922",2237,6553.2
"1923",2238,6498.45128205128
"1924",2239,6512.87692307692
"1925",2240,6390.38974358974
"1926",2241,6419.45641025641
"1927",2242,6379.50256410256
"1928",2243,6322.60512820513
"1929",2244,6278.66153846154
"1930",2245,6263.92307692308
"1931",2246,6303.77435897436
"1932",2247,6308.48717948718
"1933",2248,6346.05128205128
"1934",2249,6343.27692307692
"1935",2250,6372.64615384615
"1936",2251,6324.9641025641
"1937",2252,6385.27179487179
"1938",2253,6398.49230769231
"1939",2254,6397.42564102564
"1940",2255,6430.51794871795
"1941",2256,6441.3282051282
"1942",2257,6427.11282051282
"1943",2258,6414.79487179487
"1944",2259,6403.91282051282
"1945",2260,6437.54358974359
"1946",2261,6271.15384615385
"1947",2262,6284.57435897436
"1948",2263,6355.12307692308
"1949",2264,6355.86153846154
"1950",2265,6325.48205128205
"1951",2266,6318.70256410256
"1952",2268,6353.13333333333
"1953",2269,6359.30256410256
"1954",2270,6367.75897435897
"1955",2271,6390.77435897436
"1956",2272,6343.81538461538
"1957",2273,6384.1641025641
"1958",2274,6390.33846153846
"1959",2275,6390.50256410256
"1960",2276,6381.71282051282
"1961",2277,6325.60512820513
"1962",2278,6339.54871794872
"1963",2279,6321.86666666667
"1964",2280,6307.2
"1965",2281,6306.29743589744
"1966",2282,6274.93846153846
"1967",2283,6250.5641025641
"1968",2284,6245.21538461538
"1969",2285,6242.11282051282
"1970",2286,6229.53846153846
"1971",2287,6225.07692307692
"1972",2288,6190.85128205128
"1973",2289,6180.44102564103
"1974",2290,6158.81025641026
"1975",2291,6151.27179487179
"1976",2292,6154.25641025641
"1977",2293,6166.56923076923
"1978",2295,6175.24615384615
"1979",2296,6178.9641025641
"1980",2297,6152.01538461538
"1981",2298,6166.70769230769
"1982",2299,6225.08717948718
"1983",2300,6220.23076923077
"1984",2301,6249.08205128205
"1985",2302,6205.11794871795
"1986",2303,6204.43076923077
"1987",2304,6217.02051282051
"1988",2305,6148.03076923077
"1989",2306,6190.54871794872
"1990",2307,6170.31282051282
"1991",2308,6161.85641025641
"1992",2309,6164.34358974359
"1993",2310,6159.64102564103
"1994",2311,6055.67692307692
"1995",2312,6062.62051282051
"1996",2313,6074.79487179487
"1997",2314,6049.66153846154
"1998",2315,6059.24102564103
"1999",2316,5982.51794871795
"2000",2317,5912.28205128205
"2001",2318,5925.4717948718
"2002",2319,5978.92820512821
"2003",2320,5971.00512820513
"2004",2321,5895.97435897436
"2005",2322,5933.47692307692
"2006",2323,5920.05128205128
"2007",2324,5951.21025641026
"2008",2325,5953.31282051282
"2009",2326,5928.2
"2010",2327,5946.5282051282
"2011",2328,5960.46666666667
"2012",2329,5939.02564102564
"2013",2330,5922.21025641026
"2014",2331,5911.6717948718
"2015",2332,5920.6358974359
"2016",2333,5908
"2017",2334,5922.47692307692
"2018",2335,5937.31794871795
"2019",2336,5915.02051282051
"2020",2337,5928.91282051282
"2021",2338,5930.1641025641
"2022",2339,5895.8
"2023",2340,5882.54358974359
"2024",2341,5879.91794871795
"2025",2342,5895.54871794872
"2026",2343,5716.13333333333
"2027",2344,5745.81538461538
"2028",2345,5719.56923076923
"2029",2346,5608.14358974359
"2030",2347,5691.73333333333
"2031",2348,5624.06666666667
"2032",2349,5657.48717948718
"2033",2350,5688.15897435897
"2034",2351,5656.31794871795
"2035",2352,5694.46666666667
"2036",2353,5654.04102564103
"2037",2354,5669.22564102564
"2038",2355,5645.46666666667
"2039",2356,5633.91282051282
"2040",2357,5626.15897435897
"2041",2358,5548.18974358974
"2042",2359,5531.92307692308
"2043",2360,5465.63076923077
"2044",2361,5335.24102564103
"2045",2362,5192.97948717949
"2046",2363,5107.54358974359
"2047",2364,5086.56923076923
"2048",2365,5057.85641025641
"2049",2366,5107.45128205128
"2050",2367,5094.49743589744
"2051",2368,5099.38974358974
"2052",2369,5069.28205128205
"2053",2370,5019.57435897436
"2054",2371,5030.60512820513
"2055",2372,5022.95384615385
"2056",2373,5012.42564102564
"2057",2374,5053.03076923077
"2058",2376,5008.01025641026
"2059",2377,5019.49230769231
"2060",2378,4966.29743589744
"2061",2379,4913.08717948718
"2062",2380,4934.15384615385
"2063",2381,4928.22564102564
"2064",2382,4845.89743589744
"2065",2383,4822.66153846154
"2066",2384,4826.69230769231
"2067",2385,4832.70769230769
"2068",2386,4933.8
"2069",2387,4927.72820512821
"2070",2388,4918.51282051282
"2071",2389,4926.4
"2072",2390,4905.68205128205
"2073",2391,4907.3282051282
"2074",2392,4905.33846153846
"2075",2393,4917.66666666667
"2076",2394,4941.87179487179
"2077",2395,4919.02564102564
"2078",2396,4973.00512820513
"2079",2397,4932.92820512821
"2080",2398,4934.74871794872
"2081",2399,4925.06153846154
"2082",2400,4899.6717948718
"2083",2401,4896.06153846154
"2084",2402,4886.37435897436
"2085",2403,4892.88717948718
"2086",2404,4889.49230769231
"2087",2405,4893.45128205128
"2088",2406,4899.44102564103
"2089",2407,4894.46153846154
"2090",2408,4913.19487179487
"2091",2409,4953.2358974359
"2092",2410,4874.90256410256
"2093",2411,4878.39487179487
"2094",2412,4857.66153846154
"2095",2413,4842.76923076923
"2096",2414,4896.2
"2097",2415,4871.4
"2098",2416,4839.57948717949
"2099",2417,4855.97435897436
"2100",2418,4879.41025641026
"2101",2419,4881.11282051282
"2102",2420,4945.78974358974
"2103",2421,4953.46153846154
"2104",2422,4883.98974358974
"2105",2423,4952.71794871795
"2106",2424,4874.44102564103
"2107",2425,4893.58974358974
"2108",2426,4858.15384615385
"2109",2427,4842.8
"2110",2428,4820.14358974359
"2111",2430,4829.83076923077
"2112",2431,4813.3282051282
"2113",2432,4817.89743589744
"2114",2433,4821.6
"2115",2434,4810.95384615385
"2116",2435,4840.14871794872
"2117",2436,4843.5282051282
"2118",2437,4834.72820512821
"2119",2438,4857.06153846154
"2120",2439,4867.33846153846
"2121",2440,4797.77948717949
"2122",2441,4839.60512820513
"2123",2442,4883.51794871795
"2124",2443,4833.47692307692
"2125",2444,4885.3641025641
"2126",2445,4813.71794871795
"2127",2446,4736.82564102564
"2128",2447,4756.22051282051
"2129",2448,4759.00512820513
"2130",2449,4694.73846153846
"2131",2450,4685.95897435897
"2132",2451,4677.37435897436
"2133",2452,4710.61025641026
"2134",2453,4727.93333333333
"2135",2454,4714.91282051282
"2136",2455,4664.12820512821
"2137",2457,4756.90769230769
"2138",2458,4787.77948717949
"2139",2459,4859.98974358974
"2140",2460,4886.4717948718
"2141",2461,4883.82051282051
"2142",2462,5017.33333333333
"2143",2463,5007.10256410256
"2144",2464,5102.88205128205
"2145",2465,5109.87692307692
"2146",2466,5126.72820512821
"2147",2467,5127.86666666667
"2148",2468,5126.18974358974
"2149",2469,5166.97435897436
"2150",2470,5164.95384615385
"2151",2471,5191.25641025641
"2152",2472,5206.71282051282
"2153",2473,5220.20512820513
"2154",2474,5243.97948717949
"2155",2475,5238.37948717949
"2156",2476,5326.98974358974
"2157",2477,5347.88717948718
"2158",2478,5371.54358974359
"2159",2479,5379.35897435897
"2160",2480,5385.27179487179
"2161",2481,5411.03076923077
"2162",2482,5486.27179487179
"2163",2484,5545.12307692308
"2164",2485,5541.5641025641
"2165",2486,5555.05128205128
"2166",2487,5571.18461538462
"2167",2488,5543.99487179487
"2168",2489,5570.71282051282
"2169",2490,5587.70769230769
"2170",2491,5521.10256410256
"2171",2492,5571.25641025641
"2172",2493,5524.34871794872
"2173",2494,5603.57435897436
"2174",2495,5650.67692307692
"2175",2496,5649.25641025641
"2176",2497,5673.42051282051
"2177",2498,5670.01538461538
"2178",2499,5689.18974358974
"2179",2500,5700.30256410256
"2180",2501,5702.6358974359
"2181",2502,5791.66153846154
"2182",2503,5780.38461538462
"2183",2504,5866.97948717949
"2184",2505,5874.14358974359
"2185",2506,5835.97435897436
"2186",2507,5933.86153846154
"2187",2508,5927.49230769231
"2188",2509,5964.06666666667
"2189",2510,5929.77948717949
"2190",2511,5968.10769230769
"2191",2512,5977.30769230769
"2192",2513,5981.49230769231
"2193",2514,5999.42564102564
"2194",2515,6007.21538461538
"2195",2516,5978.85641025641
"2196",2517,5987.71282051282
"2197",2518,5992.45128205128
"2198",2519,5997.15897435897
"2199",2520,5967.3641025641
"2200",2521,5972.65641025641
"2201",2522,5953.05641025641
"2202",2523,5952.64615384615
"2203",2524,5933.8
"2204",2525,5953.80512820513
"2205",2526,5937.56923076923
"2206",2527,5937.64615384615
"2207",2528,5918.57435897436
"2208",2529,5917.16923076923
"2209",2530,5939.14358974359
"2210",2531,5942.3282051282
"2211",2532,5967.25128205128
"2212",2533,5960.50769230769
"2213",2534,5986.35384615385
"2214",2535,5928.4358974359
"2215",2536,5979.32307692308
"2216",2537,6021.95384615385
"2217",2538,5974.13846153846
"2218",2539,5981.15384615385
"2219",2540,5972.17948717949
"2220",2541,6093.96923076923
"2221",2542,6085.69743589744
"2222",2543,6100.58974358974
"2223",2544,6117.02564102564
"2224",2545,6127.03076923077
"2225",2546,6106.97435897436
"2226",2547,6122.89743589744
"2227",2548,6130.41538461538
"2228",2549,6118.82051282051
"2229",2550,6085.18461538462
"2230",2551,6100.27179487179
"2231",2552,6078.64102564103
"2232",2553,6102.21025641026
"2233",2554,6127.64615384615
"2234",2555,6112.47692307692
"2235",2556,6109.13333333333
"2236",2557,5893.89743589744
"2237",2558,6113.20512820513
"2238",2559,6132.0358974359
"2239",2560,6148.31282051282
"2240",2561,6152.95384615385
"2241",2562,6126.64615384615
"2242",2563,6047.19487179487
"2243",2564,6148.68717948718
"2244",2565,6100
"2245",2566,6100.49230769231
"2246",2567,6065.82051282051
"2247",2568,6062.44102564103
"2248",2569,6050.78974358974
"2249",2570,6027.74358974359
"2250",2571,6029.66153846154
"2251",2572,6018.61538461538
"2252",2573,6007.09230769231
"2253",2574,5975.41025641026
"2254",2575,5936.89230769231
"2255",2576,5943.0358974359
"2256",2577,5932.82051282051
"2257",2578,5937.69743589744
"2258",2579,5938.09743589744
"2259",2580,5933.06153846154
"2260",2581,5925.80512820513
"2261",2582,5914.41538461538
"2262",2583,5941.21025641026
"2263",2584,5854.2
"2264",2585,5968.90769230769
"2265",2586,5967.41025641026
"2266",2587,5898.77948717949
"2267",2588,5940.8
"2268",2589,5890.25641025641
"2269",2590,5785.1641025641
"2270",2591,5796.36923076923
"2271",2592,5769.6358974359
"2272",2593,5775.04102564103
"2273",2594,5645.25641025641
"2274",2595,5766.24615384615
"2275",2596,5832.03076923077
"2276",2597,5782.74871794872
"2277",2599,5756.77948717949
"2278",2600,5983.25641025641
"2279",2601,6010.93846153846
"2280",2602,5950.55384615385
"2281",2603,5995.14358974359
"2282",2604,5888.11794871795
"2283",2605,5970.57948717949
"2284",2606,5971.46153846154
"2285",2607,5937.56923076923
"2286",2608,5953.5282051282
"2287",2609,5888.42564102564
"2288",2610,5920.64102564103
"2289",2611,5882.07692307692
"2290",2612,5915.80512820513
"2291",2613,5921.90256410256
"2292",2614,5882.83076923077
"2293",2615,5881.49743589744
"2294",2616,5879.47422680412
"2295",2617,5944.94845360825
"2296",2618,5988.25773195876
"2297",2619,5980.40721649485
"2298",2620,5974.77319587629
"2299",2621,5975.70618556701
"2300",2622,5947.68556701031
"2301",2623,5935.56701030928
"2302",2624,5933.64948453608
"2303",2625,5948.46907216495
"2304",2626,5947.68556701031
"2305",2627,5957.59278350515
"2306",2628,5956.97422680412
"2307",2629,5941.71649484536
"2308",2630,5950.58762886598
"2309",2631,5931.63917525773
"2310",2632,5980.29896907217
"2311",2633,5971.27835051546
"2312",2634,5954.20618556701
"2313",2635,5952.90721649485
"2314",2636,5879.53092783505
"2315",2637,6144.53608247423
"2316",2638,6087.17525773196
"2317",2639,6168.70103092783
"2318",2640,6221
"2319",2641,6210.94845360825
"2320",2642,6312.46391752577
"2321",2643,6288.57948717949
"2322",2644,6359.08205128205
"2323",2645,6370.37948717949
"2324",2646,6379.01025641026
"2325",2647,6375.48717948718
"2326",2648,6410.90769230769
"2327",2649,6440.49743589744
"2328",2650,6420.83076923077
"2329",2651,6440.83076923077
"2330",2652,6443.01025641026
"2331",2653,6482.17948717949
"2332",2654,6533.81025641026
"2333",2655,6544.02051282051
"2334",2656,6535.26153846154
"2335",2657,6585.18461538462
"2336",2658,6545.36923076923
"2337",2659,6582.89743589744
"2338",2660,6580.53333333333
"2339",2661,6554.48205128205
"2340",2662,6578.89230769231
"2341",2663,6552.55384615385
"2342",2664,6590.21025641026
"2343",2665,6581.09743589744
"2344",2667,6550.96923076923
"2345",2668,6515.26153846154
"2346",2669,6530.39487179487
"2347",2670,6497.08717948718
"2348",2671,6498.28717948718
"2349",2672,6465.34871794872
"2350",2673,6349.26153846154
"2351",2674,6408.11282051282
"2352",2675,6387.42564102564
"2353",2676,6271.24615384615
"2354",2677,6195.78461538462
"2355",2678,6224.37435897436
"2356",2679,6199.21538461538
"2357",2680,6165.93333333333
"2358",2681,6123.64615384615
"2359",2682,6049.37948717949
"2360",2683,6008.37435897436
"2361",2684,5944.11794871795
"2362",2685,5987.6717948718
"2363",2686,5966.91282051282
"2364",2687,5941.92820512821
"2365",2688,5913.68717948718
"2366",2689,5895.9641025641
"2367",2690,5943.94358974359
"2368",2691,5946.19487179487
"2369",2692,5972.13333333333
"2370",2693,5975.89230769231
"2371",2694,5959.60512820513
"2372",2695,5948.29230769231
"2373",2696,5906.87692307692
"2374",2697,5892.81025641026
"2375",2698,5885.49230769231
"2376",2699,5890.79487179487
"2377",2700,5945.4358974359
"2378",2701,5825.89230769231
"2379",2702,5823.74871794872
"2380",2703,5780.81025641026
"2381",2704,5763.70256410256
"2382",2705,5807.37435897436
"2383",2706,5768.94871794872
"2384",2707,5763.32307692308
"2385",2708,5753.89743589744
"2386",2710,5664.75384615385
"2387",2711,5739.72307692308
"2388",2712,5832.11282051282
"2389",2713,5768.86666666667
"2390",2714,5819.48205128205
"2391",2715,5784.74871794872
"2392",2716,5810.73846153846
"2393",2717,5807.40512820513
"2394",2718,5800.34871794872
"2395",2719,5825.6
"2396",2720,5756.38974358974
"2397",2721,5910.38974358974
"2398",2722,5902.27692307692
"2399",2723,5925.97948717949
"2400",2724,5908.05128205128
"2401",2725,5925.56923076923
"2402",2726,5917.9641025641
"2403",2727,5933.95384615385
"2404",2728,5931.25641025641
"2405",2729,5940.96923076923
"2406",2730,5978.33846153846
"2407",2731,5978.4717948718
"2408",2732,6032.76923076923
"2409",2733,6029.09743589744
"2410",2734,6067.51282051282
"2411",2735,6070.42564102564
"2412",2736,6081.91282051282
"2413",2737,6069.11282051282
"2414",2738,6086.01025641026
"2415",2739,6077.80512820513
"2416",2740,6085.5282051282
"2417",2741,6073.99487179487
"2418",2743,6039.33333333333
"2419",2744,5999.66153846154
"2420",2745,6012.25641025641
"2421",2746,6021.69743589744
"2422",2747,5987.29743589744
"2423",2748,5957.22564102564
"2424",2749,5931.98974358974
"2425",2750,5955.81538461538
"2426",2751,5953.46153846154
"2427",2752,6000.90256410256
"2428",2754,5996.92307692308
"2429",2755,6012.89743589744
"2430",2756,5974.02564102564
"2431",2757,6002.47692307692
"2432",2758,5989.50769230769
"2433",2759,5964.05641025641
"2434",2760,5963.70769230769
"2435",2761,5959.50256410256
"2436",2762,5912.30769230769
"2437",2763,5880.18974358974
"2438",2764,5927.1641025641
"2439",2765,5925.72820512821
"2440",2766,5943.42564102564
"2441",2767,5935.99487179487
"2442",2768,5919.33333333333
"2443",2769,5920.89743589744
"2444",2770,5905.85641025641
"2445",2771,5976.09743589744
"2446",2772,5963.94358974359
"2447",2773,5953.17948717949
"2448",2774,5849.8
"2449",2775,5776.6717948718
"2450",2776,5831.35384615385
"2451",2777,5794.86153846154
"2452",2778,5778.77435897436
"2453",2779,5708.89743589744
"2454",2780,5707.81538461538
"2455",2781,5656.53333333333
"2456",2782,5669.11282051282
"2457",2783,5722.2
"2458",2784,5725.67692307692
"2459",2785,5743.5641025641
"2460",2786,5728.91794871795
"2461",2787,5739.64615384615
"2462",2788,5733.00512820513
"2463",2789,5741.66153846154
"2464",2790,5755.41538461538
"2465",2791,5761.66153846154
"2466",2792,5793.17948717949
"2467",2793,5779.15384615385
"2468",2794,5784.18461538462
"2469",2795,5784.31282051282
"2470",2796,5768.49230769231
"2471",2797,5757.07692307692
"2472",2798,5750.87179487179
"2473",2799,5756.05128205128
"2474",2800,5764.79487179487
"2475",2801,5683.21025641026
"2476",2802,5706.74358974359
"2477",2803,5686.76923076923
"2478",2804,5688.0358974359
"2479",2805,5726.28717948718
"2480",2806,5723.51282051282
"2481",2807,5731.37948717949
"2482",2808,5775.50256410256
"2483",2809,5683.3641025641
"2484",2810,5776.43076923077
"2485",2811,5774.2
"2486",2812,5737.86666666667
"2487",2813,5762.6
"2488",2814,5778.55384615385
"2489",2815,5791.62051282051
"2490",2816,5801.3641025641
"2491",2817,5812.27692307692
"2492",2818,5841.7641025641
"2493",2819,5758.09230769231
"2494",2820,5860.87179487179
"2495",2821,5843.87692307692
"2496",2822,5843.3282051282
"2497",2823,5854.37435897436
"2498",2824,5865.63076923077
"2499",2825,5876.35384615385
"2500",2826,5878.4717948718
"2501",2827,5885.11282051282
"2502",2828,5873.75384615385
"2503",2829,5880.91282051282
"2504",2830,5976.88717948718
"2505",2831,5982.06153846154
"2506",2832,5888.17948717949
"2507",2833,5998.7641025641
"2508",2834,5915.78974358974
"2509",2835,5946.09230769231
"2510",2836,5912.54358974359
"2511",2838,5950.98461538462
"2512",2839,6013.26666666667
"2513",2840,6009.62564102564
"2514",2841,6010.09230769231
"2515",2842,5884.17948717949
"2516",2843,6048.76923076923
"2517",2844,6053.94358974359
"2518",2845,6028.15384615385
"2519",2846,6000.11282051282
"2520",2847,5979.25128205128
"2521",2848,5979.55897435897
"2522",2849,5976.24102564103
"2523",2850,5979.49230769231
"2524",2851,5990.45128205128
"2525",2852,5999.70256410256
"2526",2853,5987.27179487179
"2527",2854,5944.50256410256
"2528",2855,6018.17435897436
"2529",2856,6053.16923076923
"2530",2857,6070.65641025641
"2531",2858,5920.82564102564
"2532",2859,6103.64102564103
"2533",2860,6062.65128205128
"2534",2861,6114.46153846154
"2535",2862,6098.17435897436
"2536",2863,6074.66666666667
"2537",2864,6085.27692307692
"2538",2865,6053.53333333333
"2539",2866,6052.77435897436
"2540",2867,6059.63076923077
"2541",2869,6012.84102564103
"2542",2870,5997.50769230769
"2543",2871,6038.05128205128
"2544",2872,6034.6717948718
"2545",2873,6023.57948717949
"2546",2874,5990.70769230769
"2547",2875,5989
"2548",2876,5991.53333333333
"2549",2877,6034.33333333333
"2550",2878,6042.46666666667
"2551",2879,6026.72307692308
"2552",2880,6048.44615384615
"2553",2881,5958.50769230769
"2554",2882,6023.74871794872
"2555",2883,5991.04102564103
"2556",2884,5975.80512820513
"2557",2885,5890
"2558",2886,5894.37948717949
"2559",2887,5954.60512820513
"2560",2888,5953
"2561",2889,5951.65641025641
"2562",2890,5806.1641025641
"2563",2891,5882.55897435897
"2564",2892,5856.85641025641
"2565",2893,5867.57435897436
"2566",2894,5866.18461538462
"2567",2895,5799.58974358974
"2568",2896,5820.18461538462
"2569",2897,5782.25128205128
"2570",2898,5780.06153846154
"2571",2899,5772.03076923077
"2572",2900,5495.24615384615
"2573",2901,5544.13846153846
"2574",2902,5547.77435897436
"2575",2903,5545.55897435897
"2576",2904,5531.74358974359
"2577",2905,5506.10256410256
"2578",2906,5493.6358974359
"2579",2907,5494.72820512821
"2580",2908,5496.85128205128
"2581",2909,5495.06153846154
"2582",2910,5501.4717948718
"2583",2911,5415.24615384615
"2584",2912,5417.55897435897
"2585",2913,5389.97948717949
"2586",2914,5367.44102564103
"2587",2915,5339.17435897436
"2588",2916,5315.6717948718
"2589",2917,5274.08205128205
"2590",2918,5238.36923076923
"2591",2919,5193.77948717949
"2592",2920,5186.13846153846
"2593",2921,5164.72307692308
"2594",2922,5162.22564102564
"2595",2923,5125.93333333333
"2596",2924,5109.02051282051
"2597",2925,5097.95384615385
"2598",2926,5176.74871794872
"2599",2927,5180.6717948718
"2600",2928,5169.71794871795
"2601",2929,5166.24615384615
"2602",2930,5182.01025641026
"2603",2931,5176.34358974359
"2604",2932,5122.13333333333
"2605",2933,5120.21538461538
"2606",2934,5152.68717948718
"2607",2935,5080.09743589744
"2608",2936,5084.56923076923
"2609",2937,5066.33333333333
"2610",2938,5071.40512820513
"2611",2939,5048.45641025641
"2612",2940,5071.06666666667
"2613",2941,5040.99487179487
"2614",2943,5086
"2615",2944,5111.51030927835
"2616",2945,5108.05670103093
"2617",2946,5101.82474226804
"2618",2947,5114.67525773196
"2619",2948,5121.21649484536
"2620",2949,5104.23711340206
"2621",2950,5125.51030927835
"2622",2951,5124.71649484536
"2623",2952,5127.75257731959
"2624",2953,5110.98969072165
"2625",2955,5128.48453608247
"2626",2956,5141.51546391753
"2627",2957,5161.37628865979
"2628",2958,5177.13333333333
"2629",2959,5174.58461538462
"2630",2960,5192.26153846154
"2631",2961,5239.92307692308
"2632",2962,5261.11794871795
"2633",2963,5306.32307692308
"2634",2964,5281.62051282051
"2635",2965,5292.41538461538
"2636",2966,5295.01538461538
"2637",2967,5325.86153846154
"2638",2968,5265.31794871795
"2639",2969,5344.91282051282
"2640",2970,5288.73846153846
"2641",2971,5215.33846153846
"2642",2972,5222.94871794872
"2643",2973,5159.16923076923
"2644",2974,5209.6358974359
"2645",2975,5212.38461538462
"2646",2976,5250.0358974359
"2647",2977,5296.75897435897
"2648",2979,5300.53846153846
"2649",2980,5272.74871794872
"2650",2981,5232.7641025641
"2651",2982,5294.41538461538
"2652",2983,5248.29230769231
"2653",2984,5340.3641025641
"2654",2985,5324.7641025641
"2655",2986,5333.3641025641
"2656",2987,5369.27835051546
"2657",2988,5339.15384615385
"2658",2989,5397.31794871795
"2659",2990,5404.13333333333
"2660",2992,5492.75897435897
"2661",2993,5551.82051282051
"2662",2994,5571.53333333333
"2663",2995,5544.5282051282
"2664",2996,5573.69230769231
"2665",2997,5597.55897435897
"2666",2998,5554.55384615385
"2667",2999,5635.92820512821
"2668",3000,5630.31282051282
"2669",3001,5635.50256410256
"2670",3002,5655.34871794872
"2671",3003,5645.57435897436
"2672",3004,5632.37948717949
"2673",3005,5596.08205128205
"2674",3006,5583.31282051282
"2675",3007,5632.46153846154
"2676",3008,5610.14871794872
"2677",3009,5629.53333333333
"2678",3010,5622.42051282051
"2679",3011,5604.58461538462
"2680",3012,5640.22564102564
"2681",3013,5688.56923076923
"2682",3014,5643.4358974359
"2683",3015,5709.07179487179
"2684",3016,5700.27692307692
"2685",3018,5639.31282051282
"2686",3019,5665.53333333333
"2687",3020,5649.24102564103
"2688",3021,5634.5641025641
"2689",3022,5612.35384615385
"2690",3023,5603.57948717949
"2691",3025,5552.4
"2692",3026,5560.37948717949
"2693",3027,5562.35897435897
"2694",3028,5552.86666666667
"2695",3029,5535.50256410256
"2696",3030,5519.74358974359
"2697",3031,5497.79487179487
"2698",3032,5419.07179487179
"2699",3033,5439.58461538462
"2700",3034,5459.65128205128
"2701",3035,5505.4
"2702",3036,5545.29230769231
"2703",3037,5584.62564102564
"2704",3038,5636.06153846154
"2705",3039,5561.66666666667
"2706",3040,5687.41025641026
"2707",3041,5696.78461538462
"2708",3042,5686.77948717949
"2709",3043,5697.5641025641
"2710",3044,5649.27179487179
"2711",3045,5704.93846153846
"2712",3046,5707.70256410256
"2713",3047,5675.91794871795
"2714",3048,5633.18461538462
"2715",3049,5551.00512820513
"2716",3050,5634.63076923077
"2717",3051,5609.74871794872
"2718",3052,5624.98974358974
"2719",3053,5608.75384615385
"2720",3054,5625.59487179487
"2721",3055,5632.24102564103
"2722",3056,5643.87179487179
"2723",3058,5628.74871794872
"2724",3059,5653.4358974359
"2725",3060,5657.87692307692
"2726",3061,5652.17948717949
"2727",3062,5543.28205128205
"2728",3063,5433.8358974359
"2729",3064,5578.4
"2730",3065,5554.85128205128
"2731",3066,5480.45128205128
"2732",3067,5450.15384615385
"2733",3069,5433.31282051282
"2734",3070,5396.57948717949
"2735",3071,5452.46153846154
"2736",3072,5305.86666666667
"2737",3073,5363.64615384615
"2738",3074,5382.07179487179
"2739",3075,5373.2
"2740",3076,5367.87179487179
"2741",3077,5309.99487179487
"2742",3078,5357.18461538462
"2743",3079,5354.43076923077
"2744",3080,5342.07179487179
"2745",3081,5336.41538461538
"2746",3082,5323.49743589744
"2747",3083,5327.80512820513
"2748",3084,5337.82051282051
"2749",3085,5400.2
"2750",3086,5413.82564102564
"2751",3087,5405.35897435897
"2752",3088,5366.4717948718
"2753",3089,5302.23076923077
"2754",3090,5321.31282051282
"2755",3091,5303.71282051282
"2756",3092,5299.89230769231
"2757",3093,5277.55384615385
"2758",3094,5334.53846153846
"2759",3095,5242.86666666667
"2760",3096,5265.07179487179
"2761",3097,5268.42051282051
"2762",3098,5294.87179487179
"2763",3099,5308.40512820513
"2764",3100,5256.02564102564
"2765",3101,5275.91794871795
"2766",3102,5248.81538461538
"2767",3103,5213.82051282051
"2768",3104,5230.46666666667
"2769",3105,5335.88205128205
"2770",3106,5343.40512820513
"2771",3107,5350.25128205128
"2772",3108,5333.38461538462
"2773",3109,5340.05641025641
"2774",3110,5319.53846153846
"2775",3111,5319.17435897436
"2776",3112,5314.49743589744
"2777",3113,5283.8
"2778",3114,5289.84615384615
"2779",3115,5298.16923076923
"2780",3116,5306.90256410256
"2781",3117,5307.72307692308
"2782",3118,5325.45128205128
"2783",3119,5323.48205128205
"2784",3120,5315.16923076923
"2785",3121,5311.08717948718
"2786",3122,5304.16923076923
"2787",3123,5295.68205128205
"2788",3124,5303.15897435897
"2789",3126,5314.40512820513
"2790",3127,5312.28717948718
"2791",3128,5338.27319587629
"2792",3129,5319.59793814433
"2793",3130,5314.20103092783
"2794",3131,5314.24226804124
"2795",3132,5327.23195876289
"2796",3133,5331.5412371134
"2797",3135,5332.70103092783
"2798",3136,5241.51030927835
"2799",3137,5324.69072164948
"2800",3138,5404.45360824742
"2801",3139,5406.0206185567
"2802",3140,5351.9587628866
"2803",3141,5371.26288659794
"2804",3142,5380.44845360825
"2805",3143,5361
"2806",3144,5371.0618556701
"2807",3145,5355.24226804124
"2808",3146,5405.86597938144
"2809",3147,5401.96391752577
"2810",3148,5391.31443298969
"2811",3149,5406.71134020619
"2812",3150,5397.15979381443
"2813",3151,5391.79381443299
"2814",3152,5386.4381443299
"2815",3153,5391.11855670103
"2816",3154,5373.5412371134
"2817",3155,5413.26288659794
"2818",3156,5411.22164948454
"2819",3157,5381.36597938144
"2820",3158,5331.80927835052
"2821",3159,5313.69072164948
"2822",3160,5327.92783505155
"2823",3161,5319.63402061856
"2824",3162,5280.91237113402
"2825",3163,5180.43076923077
"2826",3164,5113.93333333333
"2827",3165,5168.91282051282
"2828",3166,5147.35897435897
"2829",3167,5134.65128205128
"2830",3168,5135.5282051282
"2831",3169,5129.69743589744
"2832",3170,5142.62564102564
"2833",3171,5146.27179487179
"2834",3172,5222.54358974359
"2835",3173,5225.05641025641
"2836",3174,5231.22564102564
"2837",3175,5272.77435897436
"2838",3176,5279.10769230769
"2839",3177,5217.6
"2840",3178,5230.95384615385
"2841",3179,5197.75384615385
