"","freq","Type","Mutation"
"2232",0.00147131418097948,"Nonsyn","Tvs"
"2233",0.00138906851900183,"Nonsyn","Tvs"
"2234",0.000682797065666955,"Nonsyn","Tvs"
"2235",0.000201613271683454,"Nonsyn","Tvs"
"2236",0.00102752851640728,"Nonsyn","Tvs"
"2237",0.00143173248515456,"Nonsyn","Tvs"
"2238",0.000635682405873413,"Nonsyn","Tvs"
"2239",0.000407063930874422,"Nonsyn","Tvs"
"2240",0.00222683296212973,"Nonsyn","Tvs"
"2241",0.00130365064845042,"Nonsyn","Tvs"
"2242",0.00146217718722197,"Nonsyn","Tvs"
"2243",0.00142662185716061,"Nonsyn","Tvs"
"2244",0.000240986713110927,"Nonsyn","Tvs"
"2245",0.000724789550397714,"Nonsyn","Tvs"
"2246",0.00120078123325359,"Nonsyn","Tvs"
"2247",0.000562466889437794,"Nonsyn","Tvs"
"2248",0.000422676033494762,"Nonsyn","Tvs"
"2249",0.00072074451354181,"Nonsyn","Tvs"
"2250",0.000686350558324385,"Nonsyn","Tvs"
"2251",0.00102040425554645,"Nonsyn","Tvs"
"2252",0.000660256146799856,"Nonsyn","Tvs"
"2253",0.00127179001708151,"Nonsyn","Tvs"
"2254",0.00062557780206382,"Nonsyn","Tvs"
"2255",0.00189706494134243,"Nonsyn","Tvs"
"2256",0.000968530436866875,"Nonsyn","Tvs"
"2257",0.000496381151673332,"Nonsyn","Tvs"
"2258",0.000681826336649038,"Nonsyn","Tvs"
"2259",0.00117786926939441,"Nonsyn","Tvs"
"2260",0.00133721709507702,"Nonsyn","Tvs"
"2261",0.00136318843978985,"Nonsyn","Tvs"
"2262",0.000885614789750846,"Nonsyn","Tvs"
"2263",0.00018806750663142,"Nonsyn","Tvs"
"2264",0.00117198353780004,"Nonsyn","Tvs"
"2265",0.000844755145239357,"Nonsyn","Tvs"
"2266",0.00068993312353128,"Nonsyn","Tvs"
"2267",0.000737004548065628,"Nonsyn","Tvs"
"2268",0.00122065587442193,"Nonsyn","Tvs"
"2269",0.00121297162210907,"Nonsyn","Tvs"
"2270",0.00123330602419694,"Nonsyn","Tvs"
"2271",0.000981415437378985,"Nonsyn","Tvs"
"2272",0.000446194385863539,"Nonsyn","Tvs"
"2273",0.000951453496538924,"Nonsyn","Tvs"
"2274",0.000729927700185407,"Nonsyn","Tvs"
"2275",0.00101556916536271,"Nonsyn","Tvs"
"2276",0.000737541390794397,"Nonsyn","Tvs"
"2277",0.000229331930075074,"Nonsyn","Tvs"
"2278",0.00101497621265845,"Nonsyn","Tvs"
"2279",0.00133601019343339,"Nonsyn","Tvs"
"2280",0.000971091872549405,"Nonsyn","Tvs"
"2281",0.000628763606766252,"Nonsyn","Tvs"
"2282",0.000168053541081132,"Nonsyn","Tvs"
"2283",0.00070331071345067,"Nonsyn","Tvs"
"2284",0.00018882071281494,"Nonsyn","Tvs"
"2285",0.000378437700310644,"Nonsyn","Tvs"
"2286",0.00141714449798544,"Nonsyn","Tvs"
"2287",0.00117998220760558,"Nonsyn","Tvs"
"2288",0.00115851023330095,"Nonsyn","Tvs"
"2289",0.000493985112027788,"Nonsyn","Tvs"
"2290",0.000538571032716829,"Nonsyn","Tvs"
"2291",0.0020430046674662,"Nonsyn","Tvs"
"2292",0.000463904911735451,"Nonsyn","Tvs"
"2293",0.00158857485426493,"Nonsyn","Tvs"
"2294",0.000676969930044393,"Nonsyn","Tvs"
"2295",0.000356075231627312,"Nonsyn","Tvs"
"2296",0.000825449946377255,"Nonsyn","Tvs"
"2297",0.000154107313953877,"Nonsyn","Tvs"
"2298",0.000761122569466068,"Nonsyn","Tvs"
"2299",0.00147055994572357,"Nonsyn","Tvs"
"2300",0.00052923691623704,"Nonsyn","Tvs"
"2301",0.000659550211071909,"Nonsyn","Tvs"
"2302",0.00083019697140583,"Nonsyn","Tvs"
"2303",0.000337081918506962,"Nonsyn","Tvs"
"2304",0.000864671947184058,"Nonsyn","Tvs"
"2305",0.00137101897738282,"Nonsyn","Tvs"
"2306",0.00121624682497693,"Nonsyn","Tvs"
"2307",0.000621796334940823,"Nonsyn","Tvs"
"2308",0.00127912496681007,"Nonsyn","Tvs"
"2309",0.000656171393269957,"Nonsyn","Tvs"
"2310",0.000469984352716291,"Nonsyn","Tvs"
"2311",0.000447161177729249,"Nonsyn","Tvs"
"2312",0.000311546085217779,"Nonsyn","Tvs"
"2313",0.00190431058093145,"Nonsyn","Tvs"
"2314",0.000361517901779889,"Nonsyn","Tvs"
"2315",0.0021969184132782,"Nonsyn","Tvs"
"2316",0.000276905081944839,"Nonsyn","Tvs"
"2317",0.00188656277645255,"Nonsyn","Tvs"
"2318",0.000789456778052474,"Nonsyn","Tvs"
"2319",0.00110952871484253,"Nonsyn","Tvs"
"2320",0.000538685113861117,"Nonsyn","Tvs"
"2321",0.00052998271082102,"Nonsyn","Tvs"
"2322",0.000997981232040637,"Nonsyn","Tvs"
"2323",0.0012062921987059,"Nonsyn","Tvs"
"2324",0.000488767834061998,"Nonsyn","Tvs"
"2325",0.000508610143986971,"Nonsyn","Tvs"
"2326",0.000665281239028396,"Nonsyn","Tvs"
"2327",0.00161686682424687,"Nonsyn","Tvs"
"2328",0.00117794631838833,"Nonsyn","Tvs"
"2329",0.000712347680472981,"Nonsyn","Tvs"
"2330",0.000605898433244406,"Nonsyn","Tvs"
"2331",0.000299607574475843,"Nonsyn","Tvs"
"2332",0.000632435442061939,"Nonsyn","Tvs"
"2333",0.000559051069188582,"Nonsyn","Tvs"
"2334",0.000921576499123858,"Nonsyn","Tvs"
"2335",0.00107851367553585,"Nonsyn","Tvs"
"2336",0.000544884539167648,"Nonsyn","Tvs"
"2337",0.000951038456337215,"Nonsyn","Tvs"
"2338",0.000518676425332173,"Nonsyn","Tvs"
"2339",0.000357597453454822,"Nonsyn","Tvs"
"2340",0.00198969531195097,"Nonsyn","Tvs"
"2341",0.000919781434583442,"Nonsyn","Tvs"
"2342",0.00050226687637685,"Nonsyn","Tvs"
"2343",0.000199832037600749,"Nonsyn","Tvs"
"2344",0.00159715853717364,"Nonsyn","Tvs"
"2345",0.00112242882413293,"Nonsyn","Tvs"
"2346",0.000337453213535426,"Nonsyn","Tvs"
"2347",0.000707375554843418,"Nonsyn","Tvs"
"2348",0.00213838561563058,"Nonsyn","Tvs"
"2349",0.00136715156675491,"Nonsyn","Tvs"
"2350",0.00148551794812094,"Nonsyn","Tvs"
"2351",0.000496004765405765,"Nonsyn","Tvs"
"2352",0.000138047217365857,"Nonsyn","Tvs"
"2353",0.000259511877714375,"Nonsyn","Tvs"
"2354",0.000361453188946894,"Nonsyn","Tvs"
"2355",0.000505838074300491,"Nonsyn","Tvs"
"2356",0.000373050818764952,"Nonsyn","Tvs"
"2357",0.00086874394413084,"Nonsyn","Tvs"
"2358",0.000251034408453695,"Nonsyn","Tvs"
"2359",0.000484332408384833,"Nonsyn","Tvs"
"2360",0.00029986684586101,"Nonsyn","Tvs"
"2361",0.00053940949486841,"Nonsyn","Tvs"
"2362",0.000586564958526109,"Nonsyn","Tvs"
"2363",0.000375198232330371,"Nonsyn","Tvs"
"2364",0.00114216077976713,"Nonsyn","Tvs"
"2365",0.00120997542858255,"Nonsyn","Tvs"
"2366",0.000314846240707367,"Nonsyn","Tvs"
"2367",0.000601284513108063,"Nonsyn","Tvs"
"2368",0.0011263215355226,"Nonsyn","Tvs"
"2369",0.000213886631348425,"Nonsyn","Tvs"
"2370",0.000586663573990349,"Nonsyn","Tvs"
"2371",0.00138024116745131,"Nonsyn","Tvs"
"2372",0.000320717395380495,"Nonsyn","Tvs"
"2373",0.000279410924319906,"Nonsyn","Tvs"
"2374",0.000960935610509205,"Nonsyn","Tvs"
"2375",0.00165580467505025,"Nonsyn","Tvs"
"2376",0.000234226975556613,"Nonsyn","Tvs"
"2377",0.00116878688125975,"Nonsyn","Tvs"
"2378",0.000886604630088629,"Nonsyn","Tvs"
"2379",0.000508806854022537,"Nonsyn","Tvs"
"2380",0.000459259024768895,"Nonsyn","Tvs"
"2381",0.000785688777040189,"Nonsyn","Tvs"
"2382",0.000346344340487615,"Nonsyn","Tvs"
"2383",0.000555686453001078,"Nonsyn","Tvs"
"2384",0.00122355620225719,"Nonsyn","Tvs"
"2385",0.000961925660778645,"Nonsyn","Tvs"
"2386",0.000594549484271764,"Nonsyn","Tvs"
"2387",0.000244611593287263,"Nonsyn","Tvs"
"2388",0.00128580092692169,"Nonsyn","Tvs"
"2389",0.000822781694139619,"Nonsyn","Tvs"
"2390",0.00151934706594275,"Nonsyn","Tvs"
"2391",0.00142743950650444,"Nonsyn","Tvs"
"2392",0.000418286424989713,"Nonsyn","Tvs"
"2393",0.000303049896762592,"Nonsyn","Tvs"
"2394",0.00035977857058925,"Nonsyn","Tvs"
"2395",0.000823076381437531,"Nonsyn","Tvs"
"2396",0.000198355298789764,"Nonsyn","Tvs"
"2397",0.00057654427742381,"Nonsyn","Tvs"
"2398",0.000575274418438057,"Nonsyn","Tvs"
"2399",0.00156222937459498,"Nonsyn","Tvs"
"2400",0.000468880529813397,"Nonsyn","Tvs"
"2401",0.000173988836407043,"Nonsyn","Tvs"
"2402",0.00083426842561936,"Nonsyn","Tvs"
"2403",0.00122297292055091,"Nonsyn","Tvs"
"2404",0.00179986279669186,"Nonsyn","Tvs"
"2405",0.000993900902709118,"Nonsyn","Tvs"
"2406",0.000245068600870079,"Nonsyn","Tvs"
"2407",0.000379711293813708,"Nonsyn","Tvs"
"2408",0.00101986870169446,"Nonsyn","Tvs"
"2409",0.00143125248296747,"Nonsyn","Tvs"
"2410",0.000406887656177607,"Nonsyn","Tvs"
"2411",0.000587763532923208,"Nonsyn","Tvs"
"2412",0.00119170413075831,"Nonsyn","Tvs"
"2413",0.00124410067917977,"Nonsyn","Tvs"
"2414",0.00135234036766137,"Nonsyn","Tvs"
"2415",0.000334141204409281,"Nonsyn","Tvs"
"2416",0.000582510525301068,"Nonsyn","Tvs"
"2417",0.000491839580048788,"Nonsyn","Tvs"
"2418",0.000814223946665586,"Nonsyn","Tvs"
"2419",0.000218799196861827,"Nonsyn","Tvs"
"2420",0.000476653087622947,"Nonsyn","Tvs"
"2421",0.00105184641226423,"Nonsyn","Tvs"
"2422",0.000658232500387033,"Nonsyn","Tvs"
"2423",0.000788824092194905,"Nonsyn","Tvs"
"2424",0.00125029633002,"Nonsyn","Tvs"
"2425",0.000903989372010671,"Nonsyn","Tvs"
"2426",0.000611871601292263,"Nonsyn","Tvs"
"2427",0.0011118868328973,"Nonsyn","Tvs"
"2428",0.00018494713397665,"Nonsyn","Tvs"
"2429",0.000942422967756834,"Nonsyn","Tvs"
"2430",0.00173816425018198,"Nonsyn","Tvs"
"2431",0.000852323559844946,"Nonsyn","Tvs"
"2432",0.000520827154607537,"Nonsyn","Tvs"
"2433",0.000496538500246874,"Nonsyn","Tvs"
"2434",0.000183998865794984,"Nonsyn","Tvs"
"2435",0.000944889573754923,"Nonsyn","Tvs"
"2436",0.00140438772291732,"Nonsyn","Tvs"
"2437",0.00139256867437898,"Nonsyn","Tvs"
"2438",0.00050989331097215,"Nonsyn","Tvs"
"2439",0.000620470854997097,"Nonsyn","Tvs"
"2440",0.00114704806948927,"Nonsyn","Tvs"
"2441",0.000997983592138748,"Nonsyn","Tvs"
"2442",0.000157225191141077,"Nonsyn","Tvs"
"2443",0.000394266253506347,"Nonsyn","Tvs"
"2444",0.00429435012420493,"Nonsyn","Tvs"
"2445",0.00154734168243099,"Nonsyn","Tvs"
"2446",0.000513285944033336,"Nonsyn","Tvs"
"2447",0.000549669951131077,"Nonsyn","Tvs"
"2448",0.000351506713798035,"Nonsyn","Tvs"
"2449",0.000802138846732961,"Nonsyn","Tvs"
"2450",0.000539665267234544,"Nonsyn","Tvs"
"2451",0.00119059047069503,"Nonsyn","Tvs"
"2452",0.000386154839632073,"Nonsyn","Tvs"
"2453",0.00113010849497108,"Nonsyn","Tvs"
"2454",0.000390606544385016,"Nonsyn","Tvs"
"2455",0.00111596473264491,"Nonsyn","Tvs"
"2456",0.00123673036852662,"Nonsyn","Tvs"
"2457",0.000410848763077501,"Nonsyn","Tvs"
"2458",0.000771539703982973,"Nonsyn","Tvs"
"2459",0.000577665275544314,"Nonsyn","Tvs"
"2460",0.000620937656186951,"Nonsyn","Tvs"
"2461",0.00126649894931562,"Nonsyn","Tvs"
"2462",0.000741561758116462,"Nonsyn","Tvs"
"2463",0.00020568198469129,"Nonsyn","Tvs"
"2464",0.000347708063571743,"Nonsyn","Tvs"
"2465",0.00103432709699575,"Nonsyn","Tvs"
"2466",0.000485682396682579,"Nonsyn","Tvs"
"2467",0.000281113151000498,"Nonsyn","Tvs"
"2468",0.000617198772020356,"Nonsyn","Tvs"
"2469",0.000439426055021802,"Nonsyn","Tvs"
"2470",0.00755364167808986,"Nonsyn","Tvs"
"2471",0.00726239151209462,"Nonsyn","Tvs"
"2472",0.000693154516180908,"Nonsyn","Tvs"
"2473",0.00020635452444984,"Nonsyn","Tvs"
"2474",0.00435164890938054,"Nonsyn","Tvs"
"2475",0.00435294453676922,"Nonsyn","Tvs"
"2476",0.000333129977882878,"Nonsyn","Tvs"
"2477",0.000774952724058295,"Nonsyn","Tvs"
"2478",0.000549128817768556,"Nonsyn","Tvs"
"2479",0.0027302253147463,"Nonsyn","Tvs"
"2480",0.00151810685476242,"Nonsyn","Tvs"
"2481",0.00139972739992009,"Nonsyn","Tvs"
"2482",0.00133191598021577,"Nonsyn","Tvs"
"2483",0.00352287292910023,"Nonsyn","Tvs"
"2484",0.00431608637315517,"Nonsyn","Tvs"
"2485",0.000725685529168978,"Nonsyn","Tvs"
"2486",0.00134935350200262,"Nonsyn","Tvs"
"2487",0.000639507805336942,"Nonsyn","Tvs"
"2488",0.00614017767928937,"Nonsyn","Tvs"
"2489",0.000257316900819542,"Nonsyn","Tvs"
"2490",0.00264854714605685,"Nonsyn","Tvs"
"2491",0.00117601502097817,"Nonsyn","Tvs"
"2492",0.00756710567272127,"Nonsyn","Tvs"
"2493",0.000546970987069459,"Nonsyn","Tvs"
"2494",0.00106589510182526,"Nonsyn","Tvs"
"2495",0.00125702618850066,"Nonsyn","Tvs"
"2496",0.000652765208393411,"Nonsyn","Tvs"
"2497",0.0008358693598104,"Nonsyn","Tvs"
"2498",0.00861532932139901,"Nonsyn","Tvs"
"2499",0.00680351197924919,"Nonsyn","Tvs"
"2500",0.00992449447391504,"Nonsyn","Tvs"
"2501",0.000709381383742362,"Nonsyn","Tvs"
"2502",0.00043025197139051,"Nonsyn","Tvs"
"2503",0.0208398977287453,"Nonsyn","Tvs"
"2504",0.000545819139497574,"Nonsyn","Tvs"
"2505",0.00255182518861271,"Nonsyn","Tvs"
"2506",0.00328777662853168,"Nonsyn","Tvs"
"2507",0.000241938117670213,"Nonsyn","Tvs"
"2508",0.000878572800490191,"Nonsyn","Tvs"
"2509",0.00103727754557972,"Nonsyn","Tvs"
"2510",0.00136594499132697,"Nonsyn","Tvs"
"2511",0.000545314196556035,"Nonsyn","Tvs"
"2512",0.0044674466052817,"Nonsyn","Tvs"
"2513",0.0020786058269157,"Nonsyn","Tvs"
"2514",0.000506025296859662,"Nonsyn","Tvs"
"2515",0.00119905704706022,"Nonsyn","Tvs"
"2516",0.00171782634718335,"Nonsyn","Tvs"
"2517",0.000378048397185706,"Nonsyn","Tvs"
"2518",0.00141543212679654,"Nonsyn","Tvs"
"2519",0.00141491687020758,"Nonsyn","Tvs"
"2520",0.000379382058014603,"Nonsyn","Tvs"
"2521",0.00175778816959204,"Nonsyn","Tvs"
"2522",0.000648446379613437,"Nonsyn","Tvs"
"2523",0.000553513587247009,"Nonsyn","Tvs"
"2524",0.0026525288119164,"Nonsyn","Tvs"
"2525",0.00180412349296591,"Nonsyn","Tvs"
"2526",0.00106446431344891,"Nonsyn","Tvs"
"2527",0.00044752300341811,"Nonsyn","Tvs"
"2528",0.000232659804975167,"Nonsyn","Tvs"
"2529",0.00134810523503961,"Nonsyn","Tvs"
"2530",0.000810169925756116,"Nonsyn","Tvs"
"2531",0.00150745120756653,"Nonsyn","Tvs"
"2532",0.000173845019097463,"Nonsyn","Tvs"
"2533",0.000684504959077124,"Nonsyn","Tvs"
"2534",0.00176622701250803,"Nonsyn","Tvs"
"2535",0.00140388366984294,"Nonsyn","Tvs"
"2536",0.000690135799368287,"Nonsyn","Tvs"
"2537",0.000678726648752271,"Nonsyn","Tvs"
"2538",0.000831206472828765,"Nonsyn","Tvs"
"2539",0.000149586009954134,"Nonsyn","Tvs"
"2540",0.000843423252402731,"Nonsyn","Tvs"
"2541",0.000536032951467339,"Nonsyn","Tvs"
"2542",0.000534904504859692,"Nonsyn","Tvs"
"2543",0.000308032851585892,"Nonsyn","Tvs"
"2544",0.000410393404436239,"Nonsyn","Tvs"
"2545",0.00157219900677217,"Nonsyn","Tvs"
"2546",0.00082914710146292,"Nonsyn","Tvs"
"2547",0.00194417677401514,"Nonsyn","Tvs"
"2548",0.000948479544995142,"Nonsyn","Tvs"
"2549",0.000392808504599098,"Nonsyn","Tvs"
"2550",0.0011778230730784,"Nonsyn","Tvs"
"2551",0.000539337922879842,"Nonsyn","Tvs"
"2552",0.00130345269760605,"Nonsyn","Tvs"
"2553",0.00161323638001533,"Nonsyn","Tvs"
"2554",0.00102119076664361,"Nonsyn","Tvs"
"2555",0.00037918333683551,"Nonsyn","Tvs"
"2556",0.000235088138020353,"Nonsyn","Tvs"
"2557",0.00182846699325707,"Nonsyn","Tvs"
"2558",0.000318000798039452,"Nonsyn","Tvs"
"2559",0.00143760740592555,"Nonsyn","Tvs"
"2560",0.000657535834230833,"Nonsyn","Tvs"
"2561",0.000589977319629335,"Nonsyn","Tvs"
"2562",0.00310307103827762,"Nonsyn","Tvs"
"2563",0.00144779128066677,"Nonsyn","Tvs"
"2564",0.000723774112455726,"Nonsyn","Tvs"
"2565",0.000488198968848689,"Nonsyn","Tvs"
"2566",0.00195553387359469,"Nonsyn","Tvs"
"2567",0.00111982435274848,"Nonsyn","Tvs"
"2568",0.00737691446589116,"Nonsyn","Tvs"
"2569",0.00054762653701641,"Nonsyn","Tvs"
"2570",0.00392045057666886,"Nonsyn","Tvs"
"2571",0.000557443327208664,"Nonsyn","Tvs"
"2572",0.000257020453406451,"Nonsyn","Tvs"
"2573",0.000984782701107221,"Nonsyn","Tvs"
"2574",0.000352093511643773,"Nonsyn","Tvs"
"2575",0.000945940470867112,"Nonsyn","Tvs"
"2576",0.00247911650278088,"Nonsyn","Tvs"
"2577",0.00208050157460334,"Nonsyn","Tvs"
"2578",0.00099025728230704,"Nonsyn","Tvs"
"2579",0.000422118848313969,"Nonsyn","Tvs"
"2580",0.000359684383400806,"Nonsyn","Tvs"
"2581",0.00100938202962463,"Nonsyn","Tvs"
"2582",0.00106074320462301,"Nonsyn","Tvs"
"2583",0.000520009276211476,"Nonsyn","Tvs"
"2584",0.000698544474907254,"Nonsyn","Tvs"
"2585",0.0061034424347032,"Nonsyn","Tvs"
"2586",0.000536632952746122,"Nonsyn","Tvs"
"2587",0.00136900062792835,"Nonsyn","Tvs"
"2588",0.00147836766799467,"Nonsyn","Tvs"
"2589",0.00145955494544324,"Nonsyn","Tvs"
"2590",0.00535698579350245,"Nonsyn","Tvs"
"2591",0.00221270756775318,"Nonsyn","Tvs"
"2592",0.00638134015131641,"Nonsyn","Tvs"
"2593",0.000837213096254946,"Nonsyn","Tvs"
"2594",0.00160257911849353,"Nonsyn","Tvs"
"2595",0.000429958469296338,"Nonsyn","Tvs"
"2596",0.00229618055442421,"Nonsyn","Tvs"
"2597",0.00129763636580242,"Nonsyn","Tvs"
"2598",0.000616367201886336,"Nonsyn","Tvs"
"2599",0.00125441990861064,"Nonsyn","Tvs"
"2600",0.00131076364393659,"Nonsyn","Tvs"
"2601",0.000551820403071679,"Nonsyn","Tvs"
"2602",0.000239107464689038,"Nonsyn","Tvs"
"2603",0.000573059782986013,"Nonsyn","Tvs"
"2604",0.000996212310301279,"Nonsyn","Tvs"
"2605",0.00336590264171418,"Nonsyn","Tvs"
"2606",0.00091079529916539,"Nonsyn","Tvs"
"2607",0.000437290827763688,"Nonsyn","Tvs"
"2608",0.00144711336127138,"Nonsyn","Tvs"
"2609",0.000338435565039369,"Nonsyn","Tvs"
"2610",0.00126478585944608,"Nonsyn","Tvs"
"2611",0.0015322391958767,"Nonsyn","Tvs"
"2612",0.00179495163770073,"Nonsyn","Tvs"
"2613",0.00153842094976442,"Nonsyn","Tvs"
"2614",0.001854135656122,"Nonsyn","Tvs"
"2615",0.000454073311948193,"Nonsyn","Tvs"
"2616",0.00327683959759065,"Nonsyn","Tvs"
"2617",0.00192706870602577,"Nonsyn","Tvs"
"2618",0.000654784584945908,"Nonsyn","Tvs"
"2619",0.00214439026932416,"Nonsyn","Tvs"
"2620",0.000388551685155708,"Nonsyn","Tvs"
"2621",0.000692504887201126,"Nonsyn","Tvs"
"2622",0.00165499163936843,"Nonsyn","Tvs"
"2623",0.000371248079137973,"Nonsyn","Tvs"
"2624",0.00144711791251861,"Nonsyn","Tvs"
"2625",0.000808522268486312,"Nonsyn","Tvs"
"2626",0.00211751120629963,"Nonsyn","Tvs"
"2627",0.000817837260943302,"Nonsyn","Tvs"
"2628",0.00108616901329745,"Nonsyn","Tvs"
"2629",0.000353678467334612,"Nonsyn","Tvs"
"2630",0.00581354729087416,"Nonsyn","Tvs"
"2631",0.00258918285708729,"Nonsyn","Tvs"
"2632",0.000963559675012197,"Nonsyn","Tvs"
"2633",0.000522364353905856,"Nonsyn","Tvs"
"2634",0.000488694310433873,"Nonsyn","Tvs"
"2635",0.000604767899576669,"Nonsyn","Tvs"
"2636",0.00229782714213594,"Nonsyn","Tvs"
"2637",0.000923868720752974,"Nonsyn","Tvs"
"2638",0.00112416010052794,"Nonsyn","Tvs"
"2639",0.00121614037196189,"Nonsyn","Tvs"
"2640",0.00123556519186504,"Nonsyn","Tvs"
"2641",0.000771196508823034,"Nonsyn","Tvs"
"2642",0.000532365065987714,"Nonsyn","Tvs"
"2643",0.00147007166528758,"Nonsyn","Tvs"
"2644",0.00117457598269344,"Nonsyn","Tvs"
"2645",0.00128564730334959,"Nonsyn","Tvs"
"2646",0.000988282592646372,"Nonsyn","Tvs"
"2647",0.000920682358955422,"Nonsyn","Tvs"
"2648",0.00137656287111866,"Nonsyn","Tvs"
"2649",0.00130588779180255,"Nonsyn","Tvs"
"2650",0.000744537287944415,"Nonsyn","Tvs"
"2651",0.000435663542149306,"Nonsyn","Tvs"
"2652",0.00103158327151763,"Nonsyn","Tvs"
"2653",0.00107090327535477,"Nonsyn","Tvs"
"2654",0.00193745171779062,"Nonsyn","Tvs"
"2655",0.000699884817154183,"Nonsyn","Tvs"
"2656",0.000533283067483585,"Nonsyn","Tvs"
"2657",0.00107780203666589,"Nonsyn","Tvs"
"2658",0.00146266236422421,"Nonsyn","Tvs"
"2659",0.00120001200737066,"Nonsyn","Tvs"
"2660",0.000565482905954476,"Nonsyn","Tvs"
"2661",0.000412192313413345,"Nonsyn","Tvs"
"2662",0.000693024287891671,"Nonsyn","Tvs"
"2663",0.000759995844176187,"Nonsyn","Tvs"
"2664",0.0006866249374713,"Nonsyn","Tvs"
"2665",0.000688417587329424,"Nonsyn","Tvs"
"2666",0.00107835466942578,"Nonsyn","Tvs"
"2667",0.00110053907868277,"Nonsyn","Tvs"
"2668",0.00120901696316512,"Nonsyn","Tvs"
"2669",0.0017345650754671,"Nonsyn","Tvs"
"2670",0.00104721677656981,"Nonsyn","Tvs"
"2671",0.000469770342889688,"Nonsyn","Tvs"
"2672",0.000423203963944661,"Nonsyn","Tvs"
"2673",0.00708415781897819,"Nonsyn","Tvs"
"2674",0.000632537689506092,"Nonsyn","Tvs"
"2675",0.000825869229825356,"Nonsyn","Tvs"
"2676",0.00101504013777018,"Nonsyn","Tvs"
"2677",0.00149858165233773,"Nonsyn","Tvs"
"2678",0.000759780774007514,"Nonsyn","Tvs"
"2679",0.00019671140419445,"Nonsyn","Tvs"
"2680",0.000456835205085752,"Nonsyn","Tvs"
"2681",0.0003148248803564,"Nonsyn","Tvs"
"2682",0.00222539047520962,"Nonsyn","Tvs"
"2683",0.00107111354779148,"Nonsyn","Tvs"
"2684",0.000457937929662874,"Nonsyn","Tvs"
"2685",0.000607541151242308,"Nonsyn","Tvs"
"2686",0.000493062910887591,"Nonsyn","Tvs"
"2687",0.000233989894760818,"Nonsyn","Tvs"
"2688",0.00108299710629276,"Nonsyn","Tvs"
"2689",0.000448621421829262,"Nonsyn","Tvs"
"2690",0.00112774167814962,"Nonsyn","Tvs"
"2691",0.00165475797136227,"Nonsyn","Tvs"
"2692",0.0013161452706283,"Nonsyn","Tvs"
"2693",0.00151144619479193,"Nonsyn","Tvs"
"2694",0.000704170926876951,"Nonsyn","Tvs"
"2695",0.000262367388413859,"Nonsyn","Tvs"
"2696",0.000832604201462203,"Nonsyn","Tvs"
"2697",0.00105491533031081,"Nonsyn","Tvs"
"2698",0.000179395450152191,"Nonsyn","Tvs"
"2699",0.00111594655841724,"Nonsyn","Tvs"
"2700",0.000256542362246653,"Nonsyn","Tvs"
"2701",0.000464574801403668,"Nonsyn","Tvs"
"2702",0.000549136543334524,"Nonsyn","Tvs"
"2703",0.000351259662016795,"Nonsyn","Tvs"
"2704",0.00079195422516274,"Nonsyn","Tvs"
"2705",0.00140611652500393,"Nonsyn","Tvs"
"2706",0.00146760645871146,"Nonsyn","Tvs"
"2707",0.000492395277409479,"Nonsyn","Tvs"
"2708",0.000321014097733203,"Nonsyn","Tvs"
"2709",0.00108492420695583,"Nonsyn","Tvs"
"2710",0.00286701013655784,"Nonsyn","Tvs"
"2711",0.00400432385570128,"Nonsyn","Tvs"
"2712",0.00277949790556686,"Nonsyn","Tvs"
"2713",0.00162368614182744,"Nonsyn","Tvs"
"2714",0.000234886617435506,"Nonsyn","Tvs"
"2715",0.000896053641483533,"Nonsyn","Tvs"
"2716",0.00102966440868372,"Nonsyn","Tvs"
"2717",0.000436056446795645,"Nonsyn","Tvs"
"2718",0.00121254631957326,"Nonsyn","Tvs"
"2719",0.000766340494193335,"Nonsyn","Tvs"
"2720",0.00109933979919779,"Nonsyn","Tvs"
"2721",0.00131083933183029,"Nonsyn","Tvs"
"2722",0.000188705964235222,"Nonsyn","Tvs"
"2723",0.000439340701924844,"Nonsyn","Tvs"
"2724",0.000511639584953821,"Nonsyn","Tvs"
"2725",0.00139763552014576,"Nonsyn","Tvs"
"2726",0.00114122485547839,"Nonsyn","Tvs"
"2727",0.00027462283265832,"Nonsyn","Tvs"
"2728",0.00098599440159763,"Nonsyn","Tvs"
"2729",0.0012030718719317,"Nonsyn","Tvs"
"2730",0.000719414001243048,"Nonsyn","Tvs"
"2731",0.000440038994735322,"Nonsyn","Tvs"
"2732",0.000140077474889187,"Nonsyn","Tvs"
"2733",0.00119809320750948,"Nonsyn","Tvs"
"2734",0.00103295643642012,"Nonsyn","Tvs"
"2735",0.00101710932032254,"Nonsyn","Tvs"
"2736",0.0005310405681118,"Nonsyn","Tvs"
"2737",0.000388348082389447,"Nonsyn","Tvs"
"2738",0.000911785639065668,"Nonsyn","Tvs"
"2739",0.00119586253157526,"Nonsyn","Tvs"
"2740",0.000268180813267519,"Nonsyn","Tvs"
"2741",0.000644486467730721,"Nonsyn","Tvs"
"2742",0.000181129111370378,"Nonsyn","Tvs"
"2743",0.000493026314327526,"Nonsyn","Tvs"
"2744",0.000203733477757128,"Nonsyn","Tvs"
"2745",0.000960011978006013,"Nonsyn","Tvs"
"2746",0.00132955067675024,"Nonsyn","Tvs"
"2747",0.000433790993908634,"Nonsyn","Tvs"
"2748",0.000196673842679772,"Nonsyn","Tvs"
"2749",0.000994359432891557,"Nonsyn","Tvs"
