"","pos","mean","gene","Type"
"2083",2554,0.00434548804192899,"E2","nonsyn"
"2084",2555,0.00203967660843058,"E2","nonsyn"
"2085",2556,0.0144943577405133,"E2","syn"
"2086",2557,0.00228497298219338,"E2","nonsyn"
"2087",2558,0.0126998589362542,"E2","syn"
"2088",2559,0.00123655240327162,"E2","nonsyn"
"2089",2560,0.00597710972676957,"E2","nonsyn"
"2090",2561,0.00353388577706935,"E2","syn"
"2091",2562,0.00449657132661647,"E2","nonsyn"
"2092",2563,0.00377837412188748,"E2","nonsyn"
"2093",2564,0.00221513693990316,"E2","nonsyn"
"2094",2565,0.00604030255237011,"E2","nonsyn"
"2095",2566,0.00133232688489679,"E2","nonsyn"
"2096",2567,0.00271422687194652,"E2","syn"
"2097",2569,0.00372817885715916,"E2","nonsyn"
"2098",2570,0.00731245787232436,"E2","syn"
"2099",2571,0.00165556062470584,"E2","nonsyn"
"2100",2572,0.00518856935823649,"E2","nonsyn"
"2101",2573,0.00930435037981232,"E2","syn"
"2102",2574,0.000903349529885767,"E2","nonsyn"
"2103",2575,0.00491033193560592,"E2","nonsyn"
"2104",2576,0.00544806338746581,"E2","syn"
"2105",2577,0.00184687036038741,"E2","nonsyn"
"2106",2578,0.0030999750307783,"E2","nonsyn"
"2107",2579,0.0144660115147236,"E2","syn"
"2108",2580,0.00225426273044636,"NS1","nonsyn"
"2109",2581,0.00309002641562825,"NS1","nonsyn"
"2110",2582,0.0120680009200229,"NS1","syn"
"2111",2583,0.0116756465881639,"NS1","syn"
"2112",2584,0.00257813758457684,"NS1","nonsyn"
"2113",2585,0.00604292079274441,"NS1","syn"
"2114",2586,0.00111489906144979,"NS1","nonsyn"
"2115",2587,0.00663491515115384,"NS1","nonsyn"
"2116",2588,0.00277227662986499,"NS1","syn"
"2117",2589,0.00538682640047003,"NS1","nonsyn"
"2118",2590,0.0051019942535877,"NS1","nonsyn"
"2119",2591,0.00412365000798827,"NS1","syn"
"2120",2592,0.00186448523198616,"NS1","nonsyn"
"2121",2593,0.00441274030280257,"NS1","nonsyn"
"2122",2594,0.00456522523213401,"NS1","syn"
"2123",2595,0.00517280020928506,"NS1","nonsyn"
"2124",2596,0.00379450263304383,"NS1","nonsyn"
"2125",2597,0.0141734747895664,"NS1","syn"
"2126",2599,0.00419257529228332,"NS1","nonsyn"
"2127",2600,0.0136330778458197,"NS1","nonsyn"
"2128",2601,0.00143075501374586,"NS1","nonsyn"
"2129",2602,0.00478027558819431,"NS1","nonsyn"
"2130",2603,0.00383681248146752,"NS1","syn"
"2131",2604,0.0020491306281723,"NS1","nonsyn"
"2132",2605,0.00296115493144479,"NS1","nonsyn"
"2133",2606,0.0130147808390717,"NS1","syn"
"2134",2607,0.00237432693988569,"NS1","nonsyn"
"2135",2608,0.00359834756693789,"NS1","nonsyn"
"2136",2609,0.0140782505759404,"NS1","syn"
"2137",2610,0.00366182738019754,"NS1","nonsyn"
"2138",2611,0.00386989143707135,"NS1","nonsyn"
"2139",2612,0.00564666741861399,"NS1","syn"
"2140",2613,0.00475697906669842,"NS1","nonsyn"
"2141",2614,0.00137891490938737,"NS1","nonsyn"
"2142",2615,0.0101886441626248,"NS1","syn"
"2143",2616,0.0104056932192597,"NS1","syn"
"2144",2617,0.00296872245604905,"NS1","nonsyn"
"2145",2618,0.00293427527069181,"NS1","syn"
"2146",2619,0.00316910129230607,"NS1","nonsyn"
"2147",2620,0.00419080161649886,"NS1","nonsyn"
"2148",2621,0.0080869654635945,"NS1","syn"
"2149",2622,0.00206074232521972,"NS1","nonsyn"
"2150",2623,0.00200955403206534,"NS1","nonsyn"
"2151",2624,0.00455338041366626,"NS1","syn"
"2152",2625,0.00847374987006568,"NS1","nonsyn"
"2153",2626,0.00402824403044351,"NS1","nonsyn"
"2154",2627,0.0081479094801877,"NS1","syn"
"2155",2628,0.00319058438994049,"NS1","nonsyn"
"2156",2629,0.00703885082801529,"NS1","nonsyn"
"2157",2630,0.0133741473416345,"NS1","syn"
"2158",2631,0.00411783534078218,"NS1","nonsyn"
"2159",2632,0.00119647477088996,"NS1","nonsyn"
"2160",2633,0.0151681758580211,"NS1","syn"
"2161",2634,0.00312938339820279,"NS1","nonsyn"
"2162",2635,0.00576689541280092,"NS1","nonsyn"
"2163",2636,0.0122323287398801,"NS1","syn"
"2164",2637,0.00675679981437385,"NS1","nonsyn"
"2165",2638,0.0121332164112735,"NS1","nonsyn"
"2166",2639,0.00815417403796282,"NS1","syn"
"2167",2640,0.00861066786073882,"NS1","nonsyn"
"2168",2641,0.00156003134734654,"NS1","nonsyn"
"2169",2642,0.00395827661602275,"NS1","syn"
"2170",2643,0.00636129908890943,"NS1","nonsyn"
"2171",2644,0.00350375813067398,"NS1","nonsyn"
"2172",2645,0.00224846924787524,"NS1","syn"
"2173",2646,0.00139275223917248,"NS1","nonsyn"
"2174",2647,0.00457922943875808,"NS1","nonsyn"
"2175",2648,0.00859105242200103,"NS1","syn"
"2176",2649,0.00303989665624488,"NS1","nonsyn"
"2177",2650,0.0082124401930223,"NS1","nonsyn"
"2178",2651,0.00531825614947068,"NS1","syn"
"2179",2652,0.00552632726369956,"NS1","nonsyn"
"2180",2653,0.00412619557695198,"NS1","nonsyn"
"2181",2654,0.0105968737348504,"NS1","syn"
"2182",2655,0.00475742482514277,"NS1","nonsyn"
"2183",2656,0.0043822979183252,"NS1","nonsyn"
"2184",2657,0.00824737219555547,"NS1","syn"
"2185",2658,0.00408235133795874,"NS1","nonsyn"
"2186",2659,0.00211964819017198,"NS1","nonsyn"
"2187",2660,0.00503555836828505,"NS1","syn"
"2188",2661,0.00620295965471966,"NS1","nonsyn"
"2189",2662,0.00425454813098671,"NS1","nonsyn"
"2190",2663,0.0107438586475525,"NS1","syn"
"2191",2664,0.0018279872608806,"NS1","nonsyn"
"2192",2665,0.00441989213516361,"NS1","nonsyn"
"2193",2667,0.0033895176743914,"NS1","nonsyn"
"2194",2670,0.00618245098661249,"NS1","nonsyn"
"2195",2671,0.00510862183906494,"NS1","nonsyn"
"2196",2672,0.0101949512974878,"NS1","syn"
"2197",2673,0.00582691326935725,"NS1","syn"
"2198",2674,0.00371395242457652,"NS1","nonsyn"
"2199",2675,0.0037838725261169,"NS1","syn"
"2200",2676,0.00446257495756947,"NS1","nonsyn"
"2201",2677,0.00440196627592935,"NS1","nonsyn"
"2202",2678,0.00275574774658017,"NS1","syn"
"2203",2679,0.00128265925100815,"NS1","nonsyn"
"2204",2680,0.00147199650495094,"NS1","nonsyn"
"2205",2681,0.00641473856009187,"NS1","syn"
"2206",2682,0.003079194814388,"NS1","nonsyn"
"2207",2683,0.0130549480747034,"NS1","nonsyn"
"2208",2684,0.00521771983797767,"NS1","syn"
"2209",2685,0.00328150763579865,"NS1","nonsyn"
"2210",2688,0.00369132271804934,"NS1","nonsyn"
"2211",2689,0.00537219757487814,"NS1","nonsyn"
"2212",2690,0.00464477960003786,"NS1","syn"
"2213",2691,0.00330664902764564,"NS1","nonsyn"
"2214",2692,0.00222013554267321,"NS1","nonsyn"
"2215",2693,0.0105000042413155,"NS1","syn"
"2216",2694,0.00173960099205815,"NS1","nonsyn"
"2217",2695,0.00145946147445611,"NS1","nonsyn"
"2218",2696,0.00862682176975391,"NS1","syn"
"2219",2697,0.00290440138952379,"NS1","nonsyn"
"2220",2698,0.00706360086413161,"NS1","nonsyn"
"2221",2699,0.00587891780249178,"NS1","syn"
"2222",2700,0.00252997465693727,"NS1","nonsyn"
"2223",2701,0.00909384975345001,"NS1","nonsyn"
"2224",2702,0.00868454964257909,"NS1","syn"
"2225",2703,0.00322900270424789,"NS1","nonsyn"
"2226",2704,0.00340662176983002,"NS1","nonsyn"
"2227",2705,0.0100191357190162,"NS1","syn"
"2228",2706,0.00335372077054612,"NS1","nonsyn"
"2229",2707,0.00243939312749407,"NS1","nonsyn"
"2230",2708,0.00583823846643161,"NS1","syn"
"2231",2710,0.00409522379031408,"NS1","nonsyn"
"2232",2711,0.00302031655653965,"NS1","syn"
"2233",2712,0.00270077063193881,"NS1","nonsyn"
"2234",2713,0.00316801517734629,"NS1","nonsyn"
"2235",2714,0.00579371815334095,"NS1","syn"
"2236",2715,0.00174742842232333,"NS1","nonsyn"
"2237",2716,0.00182853123937938,"NS1","nonsyn"
"2238",2717,0.00431792565271954,"NS1","syn"
"2239",2718,0.00758607999690464,"NS1","nonsyn"
"2240",2719,0.00583765305710427,"NS1","nonsyn"
"2241",2720,0.00238830940622343,"NS1","nonsyn"
"2242",2721,0.00455508456257273,"NS1","nonsyn"
"2243",2724,0.00413394541729823,"NS1","nonsyn"
"2244",2725,0.00213289864325091,"NS1","nonsyn"
"2245",2726,0.0162655867584801,"NS1","syn"
"2246",2727,0.00320594251154586,"NS1","nonsyn"
"2247",2728,0.00512856662460179,"NS1","nonsyn"
"2248",2729,0.00305761975823018,"NS1","syn"
"2249",2730,0.00207867252472307,"NS1","nonsyn"
"2250",2731,0.00489779992027312,"NS1","nonsyn"
"2251",2732,0.00695996343920873,"NS1","syn"
"2252",2733,0.00527052687242219,"NS1","syn"
"2253",2734,0.00436081700666495,"NS1","nonsyn"
"2254",2735,0.00584007159457986,"NS1","syn"
"2255",2736,0.00235000874876384,"NS1","nonsyn"
"2256",2737,0.0046543080276729,"NS1","nonsyn"
"2257",2738,0.00356094728214119,"NS1","syn"
"2258",2739,0.00503273918861314,"NS1","syn"
"2259",2740,0.00419464440165633,"NS1","nonsyn"
"2260",2741,0.00364112357350343,"NS1","syn"
"2261",2743,0.0041476199489348,"NS1","nonsyn"
"2262",2744,0.0132304994886289,"NS1","syn"
"2263",2745,0.00206350822895827,"NS1","nonsyn"
"2264",2746,0.00509481206808832,"NS1","nonsyn"
"2265",2747,0.00513487004102903,"NS1","syn"
"2266",2748,0.0105111283277589,"NS1","syn"
"2267",2749,0.00445046523252624,"NS1","nonsyn"
"2268",2750,0.00440626098521068,"NS1","syn"
"2269",2751,0.00295793763631904,"NS1","nonsyn"
"2270",2752,0.00254532666734247,"NS1","nonsyn"
"2271",2755,0.00323371982974924,"NS1","nonsyn"
"2272",2756,0.00943651564599893,"NS1","syn"
"2273",2757,0.00272504253384786,"NS1","nonsyn"
"2274",2758,0.00274699434206346,"NS1","nonsyn"
"2275",2759,0.00384398848323827,"NS1","syn"
"2276",2760,0.00245359928564476,"NS1","nonsyn"
"2277",2761,0.0022724027971361,"NS1","nonsyn"
"2278",2762,0.0197894189740838,"NS1","syn"
"2279",2763,0.00285328350504805,"NS1","nonsyn"
"2280",2764,0.00386115401026352,"NS1","nonsyn"
"2281",2765,0.00663462910361089,"NS1","syn"
"2282",2766,0.00308364501417397,"NS1","nonsyn"
"2283",2767,0.00206486023170903,"NS1","nonsyn"
"2284",2768,0.0199345830292717,"NS1","syn"
"2285",2769,0.00706745325918387,"NS2","syn"
"2286",2770,0.00354820896317462,"NS2","nonsyn"
"2287",2771,0.00518943053191827,"NS2","syn"
"2288",2772,0.00237977936151628,"NS2","nonsyn"
"2289",2773,0.00662947820738642,"NS2","nonsyn"
"2290",2774,0.0116286586747974,"NS2","syn"
"2291",2775,0.00943602734228646,"NS2","nonsyn"
"2292",2776,0.00291900853200296,"NS2","nonsyn"
"2293",2777,0.00492331134120722,"NS2","syn"
"2294",2778,0.00152989291983235,"NS2","nonsyn"
"2295",2779,0.00539884447277954,"NS2","nonsyn"
"2296",2780,0.00382176749878026,"NS2","syn"
"2297",2781,0.00237010384360182,"NS2","nonsyn"
"2298",2782,0.00541162736702084,"NS2","nonsyn"
"2299",2783,0.00463328589319114,"NS2","syn"
"2300",2784,0.0040943053701586,"NS2","nonsyn"
"2301",2785,0.00348564269851851,"NS2","nonsyn"
"2302",2786,0.00836164264618581,"NS2","syn"
"2303",2787,0.00240236049726931,"NS2","nonsyn"
"2304",2788,0.00277930636912899,"NS2","nonsyn"
"2305",2789,0.00671240398393567,"NS2","syn"
"2306",2790,0.00480736978321559,"NS2","nonsyn"
"2307",2791,0.00172776935908445,"NS2","nonsyn"
"2308",2792,0.00659948474442623,"NS2","syn"
"2309",2793,0.00512914445421509,"NS2","nonsyn"
"2310",2794,0.00137544473379327,"NS2","nonsyn"
"2311",2795,0.00808533852039529,"NS2","syn"
"2312",2796,0.00165499045492907,"NS2","nonsyn"
"2313",2797,0.00178142669732622,"NS2","nonsyn"
"2314",2798,0.0117674408523159,"NS2","syn"
"2315",2799,0.00367595261327949,"NS2","nonsyn"
"2316",2800,0.00161695525102773,"NS2","nonsyn"
"2317",2801,0.00805878571866401,"NS2","syn"
"2318",2802,0.00293650193851879,"NS2","nonsyn"
"2319",2803,0.0105735057388998,"NS2","nonsyn"
"2320",2804,0.00960406397180467,"NS2","syn"
"2321",2805,0.00300020699168613,"NS2","nonsyn"
"2322",2806,0.00454815712626961,"NS2","nonsyn"
"2323",2807,0.0161586349497153,"NS2","syn"
"2324",2808,0.00287233444097981,"NS2","nonsyn"
"2325",2809,0.00281752846951916,"NS2","nonsyn"
"2326",2810,0.0183845262385964,"NS2","syn"
"2327",2811,0.00220333479730908,"NS2","nonsyn"
"2328",2812,0.0072728025092776,"NS2","nonsyn"
"2329",2813,0.00536112601795529,"NS2","syn"
"2330",2814,0.00263929038673963,"NS2","nonsyn"
"2331",2815,0.00199148054962009,"NS2","nonsyn"
"2332",2816,0.00261468237874952,"NS2","syn"
"2333",2817,0.0139203816610683,"NS2","syn"
"2334",2818,0.00305423990980649,"NS2","nonsyn"
"2335",2819,0.0204143865082428,"NS2","syn"
"2336",2820,0.00510926299177687,"NS2","nonsyn"
"2337",2821,0.00470154494748686,"NS2","nonsyn"
"2338",2822,0.00234028091209879,"NS2","nonsyn"
"2339",2823,0.00292484487646055,"NS2","nonsyn"
"2340",2824,0.00736219334775228,"NS2","nonsyn"
"2341",2825,0.00480762535445053,"NS2","syn"
"2342",2826,0.00340485033016069,"NS2","syn"
"2343",2827,0.00453965387501888,"NS2","nonsyn"
"2344",2828,0.0043599066997869,"NS2","syn"
"2345",2829,0.0038635284606484,"NS2","nonsyn"
"2346",2830,0.00117814202530818,"NS2","nonsyn"
"2347",2831,0.0106733816610941,"NS2","syn"
"2348",2832,0.0047671457718487,"NS2","syn"
"2349",2833,0.00501988171943081,"NS2","nonsyn"
"2350",2834,0.00582669564547256,"NS2","syn"
"2351",2835,0.00483719012090564,"NS2","nonsyn"
"2352",2836,0.00166053840397861,"NS2","nonsyn"
"2353",2838,0.00161097222544015,"NS2","nonsyn"
"2354",2839,0.00239582022588347,"NS2","nonsyn"
"2355",2840,0.00945616621793666,"NS2","syn"
"2356",2841,0.00718196886273813,"NS2","nonsyn"
"2357",2842,0.0025412376898935,"NS2","nonsyn"
"2358",2843,0.0155949018794093,"NS2","syn"
"2359",2844,0.00302598722034856,"NS2","nonsyn"
"2360",2845,0.00301099035531865,"NS2","nonsyn"
"2361",2846,0.00787826949126165,"NS2","syn"
"2362",2847,0.00405713106936401,"NS2","nonsyn"
"2363",2848,0.00482246846786612,"NS2","nonsyn"
"2364",2849,0.00219526330389417,"NS2","syn"
"2365",2850,0.00302279559162621,"NS2","nonsyn"
"2366",2851,0.00535594708650706,"NS2","nonsyn"
"2367",2852,0.00374846295903408,"NS2","syn"
"2368",2853,0.0036158084668032,"NS2","nonsyn"
"2369",2854,0.00458894458929784,"NS2","nonsyn"
"2370",2855,0.0124031327418297,"NS2","syn"
"2371",2856,0.00510916599660415,"NS2","nonsyn"
"2372",2857,0.00505971653816761,"NS2","nonsyn"
"2373",2858,0.00815547181542458,"NS2","syn"
"2374",2859,0.00692443426783801,"NS2","nonsyn"
"2375",2860,0.00206831257842929,"NS2","nonsyn"
"2376",2861,0.00518027538778973,"NS2","syn"
"2377",2862,0.00402463841953583,"NS2","nonsyn"
"2378",2865,0.00282114519978953,"NS2","nonsyn"
"2379",2866,0.00258508157687336,"NS2","nonsyn"
"2380",2867,0.00744815681885693,"NS2","syn"
"2381",2869,0.00373529805908191,"NS2","nonsyn"
"2382",2870,0.00906540997066167,"NS2","nonsyn"
"2383",2871,0.00269861746621423,"NS2","nonsyn"
"2384",2874,0.00295340267639133,"NS2","nonsyn"
"2385",2877,0.0033824490021867,"NS2","nonsyn"
"2386",2878,0.00495360647753142,"NS2","nonsyn"
"2387",2879,0.012064991540115,"NS2","syn"
"2388",2881,0.00396080564173115,"NS2","nonsyn"
"2389",2882,0.00755380369051525,"NS2","syn"
"2390",2883,0.00245340996859568,"NS2","nonsyn"
"2391",2884,0.00263694697209255,"NS2","nonsyn"
"2392",2885,0.0148328001552649,"NS2","syn"
"2393",2886,0.00906392348609107,"NS2","nonsyn"
"2394",2887,0.00480761840847352,"NS2","nonsyn"
"2395",2888,0.0215385489796104,"NS2","syn"
"2396",2889,0.00658622053719831,"NS2","syn"
"2397",2890,0.00369918998502417,"NS2","nonsyn"
"2398",2891,0.00500048744928798,"NS2","syn"
"2399",2892,0.00592110857747477,"NS2","nonsyn"
"2400",2893,0.00125196905087358,"NS2","nonsyn"
"2401",2894,0.00793102224462037,"NS2","syn"
"2402",2895,0.00287535368483733,"NS2","nonsyn"
"2403",2896,0.0013356772212493,"NS2","nonsyn"
"2404",2897,0.00966409637375444,"NS2","syn"
"2405",2898,0.00295314980450331,"NS2","nonsyn"
"2406",2899,0.0068704692649061,"NS2","nonsyn"
"2407",2900,0.0142351832583317,"NS2","syn"
"2408",2901,0.000623738799267885,"NS2","nonsyn"
"2409",2902,0.00456663847876171,"NS2","nonsyn"
"2410",2903,0.0109074189321387,"NS2","syn"
"2411",2904,0.00158984577616657,"NS2","nonsyn"
"2412",2905,0.00362112444583409,"NS2","nonsyn"
"2413",2906,0.00917795637125654,"NS2","syn"
"2414",2908,0.00533082509108832,"NS2","nonsyn"
"2415",2909,0.0108479988338393,"NS2","syn"
"2416",2910,0.00734097840420187,"NS2","syn"
"2417",2911,0.00448135740398086,"NS2","nonsyn"
"2418",2912,0.0098082472500787,"NS2","syn"
"2419",2913,0.00300277006349585,"NS2","nonsyn"
"2420",2914,0.00600526576167698,"NS2","nonsyn"
"2421",2915,0.00468083538396591,"NS2","syn"
"2422",2916,0.00547365277550591,"NS2","nonsyn"
"2423",2917,0.00508782369349711,"NS2","nonsyn"
"2424",2918,0.00426485053223476,"NS2","syn"
"2425",2919,0.00341903902098212,"NS2","nonsyn"
"2426",2922,0.0044690647328219,"NS2","nonsyn"
"2427",2923,0.00667624141041174,"NS2","nonsyn"
"2428",2924,0.0157341579603457,"NS2","syn"
"2429",2925,0.00281703361207962,"NS2","nonsyn"
"2430",2926,0.00209913852561264,"NS2","nonsyn"
"2431",2927,0.00548149332729159,"NS2","syn"
"2432",2928,0.00319172174873614,"NS2","nonsyn"
"2433",2929,0.00176187828089784,"NS2","nonsyn"
"2434",2930,0.00746948405650432,"NS2","syn"
"2435",2931,0.00152773045871038,"NS2","nonsyn"
"2436",2932,0.00657636489781352,"NS2","nonsyn"
"2437",2933,0.0038129775851566,"NS2","syn"
"2438",2934,0.00822684968038759,"NS2","nonsyn"
"2439",2935,0.00601432722216688,"NS2","nonsyn"
"2440",2936,0.0141059960446591,"NS2","syn"
"2441",2937,0.00329434880732693,"NS2","nonsyn"
"2442",2938,0.0093232471252024,"NS2","nonsyn"
"2443",2939,0.0150945813905167,"NS2","syn"
"2444",2940,0.00388785273791344,"NS2","nonsyn"
"2445",2941,0.00202525635202759,"NS2","nonsyn"
"2446",2943,0.00201860247543269,"NS2","nonsyn"
"2447",2944,0.00150046300273236,"NS2","nonsyn"
"2448",2945,0.00445952904344959,"NS2","syn"
"2449",2946,0.00224346548808516,"NS2","nonsyn"
"2450",2947,0.00217228291659768,"NS2","nonsyn"
"2451",2948,0.0044345679683449,"NS2","syn"
"2452",2949,0.00336504734522664,"NS2","nonsyn"
"2453",2950,0.00243496923815225,"NS2","nonsyn"
"2454",2951,0.0280988726358649,"NS2","syn"
"2455",2952,0.00190885252437195,"NS2","nonsyn"
"2456",2953,0.00546285060566214,"NS2","nonsyn"
"2457",2955,0.00274387393519959,"NS2","nonsyn"
"2458",2956,0.00182009125588022,"NS2","nonsyn"
"2459",2957,0.0252518241789871,"NS2","syn"
"2460",2958,0.0105903233502796,"NS2","nonsyn"
"2461",2959,0.00589281589592672,"NS2","nonsyn"
"2462",2960,0.00306668247446515,"NS2","syn"
"2463",2961,0.00501579538535331,"NS2","nonsyn"
"2464",2962,0.00499724674242021,"NS2","nonsyn"
"2465",2963,0.00525246131264388,"NS2","syn"
"2466",2964,0.0109260595378227,"NS2","syn"
"2467",2965,0.00295338918473731,"NS2","nonsyn"
"2468",2966,0.0161020285231572,"NS2","syn"
"2469",2967,0.00160968155297015,"NS2","nonsyn"
"2470",2968,0.00523429269136098,"NS2","nonsyn"
"2471",2969,0.00285713174810287,"NS2","syn"
"2472",2970,0.00612075357588707,"NS2","nonsyn"
"2473",2971,0.0152649614813642,"NS2","nonsyn"
"2474",2972,0.00507454966996256,"NS2","nonsyn"
"2475",2973,0.00502008579405707,"NS2","nonsyn"
"2476",2974,0.00134622758381901,"NS2","nonsyn"
"2477",2975,0.0133165011676554,"NS2","syn"
"2478",2976,0.00227196502627845,"NS2","nonsyn"
"2479",2977,0.019861593808186,"NS2","nonsyn"
"2480",2979,0.00691124256976142,"NS2","nonsyn"
"2481",2980,0.0104391392296976,"NS2","nonsyn"
"2482",2981,0.0126957665438497,"NS2","syn"
"2483",2982,0.00578755173833445,"NS2","nonsyn"
"2484",2983,0.00609908623899652,"NS2","nonsyn"
"2485",2984,0.00428914060019088,"NS2","syn"
"2486",2985,0.00232092954650627,"NS2","nonsyn"
"2487",2986,0.00279592496584116,"NS2","nonsyn"
"2488",2987,0.00580371785015734,"NS2","syn"
"2489",2988,0.0168202879944981,"NS2","nonsyn"
"2490",2989,0.0037758769247951,"NS2","nonsyn"
"2491",2990,0.00758773070475929,"NS2","syn"
"2492",2992,0.00339611936310921,"NS2","nonsyn"
"2493",2993,0.0055081389382465,"NS2","syn"
"2494",2994,0.00770744615217306,"NS2","nonsyn"
"2495",2995,0.00322819106523128,"NS2","nonsyn"
"2496",2996,0.00617415617944867,"NS2","syn"
"2497",2997,0.00333370365213335,"NS2","nonsyn"
"2498",2998,0.00270779700575635,"NS2","nonsyn"
"2499",2999,0.0101348981845624,"NS2","syn"
"2500",3000,0.00287775003242039,"NS2","nonsyn"
"2501",3001,0.00666360041324099,"NS2","nonsyn"
"2502",3002,0.00463642610882961,"NS2","syn"
"2503",3003,0.00540126211463619,"NS2","nonsyn"
"2504",3004,0.00696859472532265,"NS2","nonsyn"
"2505",3005,0.00456714155872702,"NS2","syn"
"2506",3006,0.00420880187805478,"NS2","nonsyn"
"2507",3007,0.0013613241629574,"NS2","nonsyn"
"2508",3008,0.00311359360840176,"NS2","syn"
"2509",3009,0.00258491106095645,"NS2","nonsyn"
"2510",3010,0.00408896411050511,"NS2","nonsyn"
"2511",3011,0.0139694312817915,"NS2","syn"
"2512",3012,0.00912728702454313,"NS2","syn"
"2513",3013,0.00330834351313226,"NS2","nonsyn"
"2514",3014,0.0163976203588402,"NS2","syn"
"2515",3015,0.00728121236859209,"NS2","nonsyn"
"2516",3016,0.00357853173979331,"NS2","nonsyn"
"2517",3018,0.00707767340079886,"NS2","syn"
"2518",3019,0.00333846398647851,"NS2","nonsyn"
"2519",3020,0.00423064127588606,"NS2","syn"
"2520",3021,0.00259380843133608,"NS2","nonsyn"
"2521",3022,0.00346248092520536,"NS2","nonsyn"
"2522",3023,0.00655802592098503,"NS2","syn"
"2523",3025,0.00507927955669622,"NS2","nonsyn"
"2524",3026,0.004640096592596,"NS2","syn"
"2525",3027,0.0125606992822996,"NS2","nonsyn"
"2526",3028,0.00340534973114463,"NS2","nonsyn"
"2527",3029,0.0108543990565798,"NS2","syn"
"2528",3030,0.00264031770116224,"NS2","nonsyn"
"2529",3031,0.00229504386529297,"NS2","nonsyn"
"2530",3032,0.0124346133735989,"NS2","syn"
"2531",3033,0.00252869843524213,"NS2","nonsyn"
"2532",3034,0.00212871525033192,"NS2","nonsyn"
"2533",3035,0.00396472129301581,"NS2","syn"
"2534",3036,0.00134550487512283,"NS2","nonsyn"
"2535",3037,0.00517954303832349,"NS2","nonsyn"
"2536",3038,0.0139159612011788,"NS2","syn"
"2537",3039,0.00241167548775009,"NS2","nonsyn"
"2538",3042,0.00696228753699065,"NS2","nonsyn"
"2539",3043,0.00395452188035118,"NS2","nonsyn"
"2540",3044,0.0155497313959332,"NS2","syn"
"2541",3045,0.00213754001955287,"NS2","nonsyn"
"2542",3046,0.00555240141384369,"NS2","nonsyn"
"2543",3047,0.0171089485407003,"NS2","syn"
"2544",3049,0.00442504762939002,"NS2","nonsyn"
"2545",3050,0.00901116927322998,"NS2","syn"
"2546",3051,0.00732791747767381,"NS2","nonsyn"
"2547",3052,0.00270188554560349,"NS2","nonsyn"
"2548",3053,0.00557798382502278,"NS2","syn"
"2549",3054,0.00386608235167862,"NS2","nonsyn"
"2550",3055,0.00190152597834126,"NS2","nonsyn"
"2551",3056,0.0124350350272997,"NS2","syn"
"2552",3058,0.00306560461248204,"NS2","nonsyn"
"2553",3059,0.00552766487364052,"NS2","syn"
"2554",3060,0.00238337226892242,"NS2","nonsyn"
"2555",3061,0.00388855546878066,"NS2","nonsyn"
"2556",3062,0.0183727829447753,"NS2","syn"
"2557",3063,0.00202728374177267,"NS2","nonsyn"
"2558",3064,0.00871307010599666,"NS2","nonsyn"
"2559",3065,0.011953399678997,"NS2","syn"
"2560",3066,0.00306008190898422,"NS2","nonsyn"
"2561",3067,0.0041101470490668,"NS2","nonsyn"
"2562",3069,0.00352447408582402,"NS2","nonsyn"
"2563",3070,0.00231310225853851,"NS2","nonsyn"
"2564",3071,0.00399116813038893,"NS2","syn"
"2565",3072,0.00283572091620763,"NS2","nonsyn"
"2566",3073,0.00258839107917952,"NS2","nonsyn"
"2567",3074,0.0061611217651545,"NS2","syn"
"2568",3075,0.00397583437388352,"NS2","nonsyn"
"2569",3076,0.00425062040798891,"NS2","nonsyn"
"2570",3077,0.0298684039921538,"NS2","syn"
"2571",3078,0.00263961104476178,"NS2","nonsyn"
"2572",3079,0.00438662039351918,"NS2","nonsyn"
"2573",3080,0.00327367376626472,"NS2","syn"
"2574",3081,0.00426600128192501,"NS2","nonsyn"
"2575",3082,0.00256171851424316,"NS2","nonsyn"
"2576",3083,0.00435342279265979,"NS2","syn"
"2577",3084,0.00243674613297776,"NS2","nonsyn"
"2578",3085,0.00628415046804845,"NS2","nonsyn"
"2579",3086,0.0196219491034947,"NS2","syn"
"2580",3088,0.00396013765979989,"NS2","nonsyn"
"2581",3089,0.0108360429152795,"NS2","syn"
"2582",3090,0.00168807187713845,"NS2","nonsyn"
"2583",3091,0.00198225456722837,"NS2","nonsyn"
"2584",3092,0.00374771248860664,"NS2","syn"
"2585",3093,0.00167529755708025,"NS2","nonsyn"
"2586",3094,0.00425343792917761,"NS2","nonsyn"
"2587",3095,0.0146069040473506,"NS2","syn"
"2588",3096,0.000613250995625063,"NS2","nonsyn"
"2589",3097,0.00366499335688356,"NS2","nonsyn"
"2590",3098,0.00228111880839192,"NS2","syn"
"2591",3099,0.00260120219813578,"NS2","nonsyn"
"2592",3100,0.00226102325367724,"NS2","nonsyn"
"2593",3101,0.00499349579240388,"NS2","syn"
"2594",3102,0.00642425278792634,"NS2","nonsyn"
"2595",3103,0.00359897671975481,"NS2","nonsyn"
"2596",3104,0.00400128047768982,"NS2","syn"
"2597",3105,0.00376088995205719,"NS2","nonsyn"
"2598",3106,0.00198840986907696,"NS2","nonsyn"
"2599",3107,0.00759420933679069,"NS2","syn"
"2600",3108,0.00392511394507588,"NS2","nonsyn"
"2601",3109,0.00285658244312956,"NS2","nonsyn"
